# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	COGNACY
21985	QiangicZhaba	burn	to burn [intransitive]	ə⁵⁵ptsi⁵⁵	ə ⁵⁵ + p ts i ⁵⁵	!			2342	409077		STEDT/TBL	ə⁵⁵ptsi⁵⁵	2342
22111	DengDarangTaraon	burn	to burn [intransitive]	xɹɑɯ⁵³	x ɹ ɑ ɯ ⁵³				2384	409084		STEDT/TBL	xɹɑɯ⁵³	2384
23837	TibetanXiahe	burn	to burn [intransitive]	mbar	m b a r	!			2751	409068		STEDT/TBL	mbar	2751
23971	TaniBokar	burn	to burn [intransitive]	guː	g uː				3352	409086		STEDT/TBL	guː	3352
24684	TibetanBatang	burn	to burn [intransitive]	mbɑ¹³	m b ɑ ¹³	!			2751	409067		STEDT/TBL	mbɑ¹³	2751
25727	LoloishLisu	burn	to burn [intransitive]	pi̱ɛ̱³³	p i̠ ɛ̠ ³³				3099	409101		STEDT/TBL	pi̱ɛ̱³³	3099
30313	rGyalrongJaphug		to burn [intransitive]	nɯt	n ɯ t				3198					3198
30754	KirantiKhaling		to burn [intransitive]	ɦut	ɦ u t				3612					3612
30755	KirantiLimbu		to burn [intransitive]	tik	t i k				3613					3613
30779	SiniticOldChinese		to burn [intransitive]	Cnan	? + n a n	final -n is between square brackets, probably -r based on the series		燃燒	3619		燃	SagartMa2016	*C.na[n]	3619
31223	BurmishOldBurmese		to burn [intransitive]	lo₂ṅ	l ? ?				1315			Hill2016		1315
31572	KhroskyabsWobzi		to burn [intransitive]	nɑ̂r	n ɑ̂ r				3619			Lai2016		3619
31826	ChepangChepang	scorch, burn	to burn [intransitive]	syurh-	s j u ?				3799	487037		Caughley2000		3799
32089	GaroGaro	blaze; burn (vi)	to burn [intransitive]	kam-a	k a m + a				3924	466650		Burling2003		3924
32389	TibetanOldTibetan		to burn [intransitive]	ɴbar	ɴ b a r				2751					2751
32568	KirantiThulung		to burn [intransitive]	wa:mu	w a k				4092					4092
32663	ChinHakha	burn (v.)	to burn [intransitive]	1. me in khang;	k ǎa/a ŋ + k a ŋ ʔ	=ɕkʰo etc			3487			VanBik2014		3487
33124	TibetoKinauriBunan	burn (i)	to burn [intransitive]	tɕos	tɕ o s				295			Widmer2014		295
33341	TibetoKinauriByangsi	burn, ignite	to burn [intransitive]	cı̀mmo	c/tʃ ? m + m o				3092	541622		Sharma2003		3092
33569	TibetoKinauriRongpo	burn	to burn [intransitive]	lyə- lya:c-	l j ə _ l j aː tʃ				3191	547015		Sharma2003a		3191
33793	KirantiKulung	burn (of fire or light) (vi-4 [1: tit- 2: ti:- 3: tin-])	to burn [intransitive]	ti:ma	t iː m a	Nepali: balnu. (Tolsma1999)			706			Tolsma1999		706
33877	KirantiBantawa	to burn	to burn [intransitive]	homa (hoa)	h o				753			Jongens2009:431		753
34282	BurmishAchang	burn v.	to burn [intransitive]	ȵe³⁵	nʲ e ³⁵				3067			Huang1992		3067
34283	BurmishAtsi	burn v.	to burn [intransitive]	ŋje⁵⁵	ŋ j e ⁵⁵				3067			Huang1992		3067
34284	BurmishBola	burn v.	to burn [intransitive]	tɛʔ³¹	t ɛ ʔ ³¹				945			Huang1992		945
34285	BurmishLashi	burn v.	to burn [intransitive]	ta̱ːp⁵⁵	t a̰ː p ⁵⁵				945			Huang1992		945
34286	BurmishMaru	burn v.	to burn [intransitive]	tɛʔ³¹	t ɛ ʔ ³¹				945			Huang1992		945
34287	BurmishXiandao	burn v.	to burn [intransitive]	tʂap³⁵	ʈʂ a p ³⁵				945			Huang1992		945
35502	BurmishRangoon		to burn [intransitive]	lɑ̃u²²	l ɑ̃ u ∼ ²²				1315			Huang1992		1315
35849	KirantiBahing	burn (vi)	to burn [intransitive]	hø-	h ø				753	122901				753
36099	MizoLushai	burn (v)	to burn [intransitive]	kâng	k â ŋ				3487	238427				3487
36100	MizoLushai	burn (v)	to burn [intransitive]	hâl	h â l				1563	238428				1563
37197	SiniticBeijing		to burn [intransitive]	ʂɑo⁵⁵	ʂ ɑ o ⁵⁵				10283		燒			10283
37198	SiniticGuangzhou		to burn [intransitive]	siu⁵³	s i u ⁵³				10283		燒			10283
37199	SiniticChaozhou		to burn [intransitive]	siɛ³³	s i ɛ ³³	PMin tšh-; s- in JY and CZ indicates a loan. LS	< LMC		10283		囗			30097
37200	SiniticLonggang		to burn [intransitive]	sau³³	s a u ³³				10283		燒			10283
37201	SiniticJieyang		to burn [intransitive]	siɔ³³	s i ɔ ³³	PMin tšh-; s- in JY and CZ indicates a loan. LS	< LMC		10283		囗			30098
37202	SiniticXingning		to burn [intransitive]	tʂʰoʔ⁵	ʈʂʰ o ʔ ⁵				3159		著			3159
37698	NagaUkhrul	burn, ignite; burning fire	to burn [intransitive]	kə-cuj	k ə + c u j				3408	526753				3408
37909	KirantiHayu	burn (e.g. house, forest) (vtt)	to burn [intransitive]	yɩm	j ɿ m				2224	121277				2224
38094	Tangut		to burn [intransitive]	njwɨ	n ?				3198		燃/燒			3198
38418	Karbi		to burn [intransitive]	kàr	k à r	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «(v.) me kecho, me phrin, me kekei; (-- up) phrindut; (--dead) phlong.» (page: 215)			10544			Walker1925, Konnerth2014	(v.) me kecho, me phrin, me kekei; (-- up) phrindut; (--dead) phlong.	10544
38668	Rabha	burn	to burn [intransitive]	kʰam	kʰ a m				3924			Joseph2007		3924
38690	Rabha	burn	to burn [intransitive]	pak	p a k				10543			Joseph2007		10543
#
1185	TibetanOldTibetan		to buy	ɲo	ɲ o				2122					2122
1214	rGyalrongJaphug		to buy	χtɯ	χ t ɯ				2333				χtɯ	2333
17366	JingphoJingpho	buy	to buy	mă³¹|ʒi³³	m ă ³¹ + ʒ i ³³	!			685	420204		STEDT/TBL	mă³¹|ʒi³³	685
19399	BodicTshangla	buy	to buy	ŋo	ŋ o				2122	420192		STEDT/TBL	ŋo	2122
20071	NungicDulong	buy	to buy	wɑn⁵³	w ɑ n ⁵³	This variety of Dulong  has -ɹ but reflects -l as -n. See also 'ten'			3307	420205		STEDT/TBL	wɑn⁵³	3307
20354	TibetanBatang	buy	to buy	ȵo²³¹	ȵ o ²³¹				2122	420188		STEDT/TBL	ȵo²³¹	2122
21324	TibetanAlike	buy	to buy	ȵo	ȵ o				2122	420190		STEDT/TBL	ȵo	2122
21940	rGyalrongDaofu	buy	to buy	rə	r ə				2333	420197		STEDT/TBL	rə	2333
22052	DengDarangTaraon	buy	to buy	bɹɑi³⁵	b ɹ ɑ i ³⁵				685	420207		STEDT/TBL	bɹɑi³⁵	685
22150	QiangicZhaba	buy	to buy	kə⁵⁵ɕi³³	k ə ⁵⁵ + ɕ i ³³				3140	420199		STEDT/TBL	kə⁵⁵ɕi³³	3140
22827	TibetanXiahe	buy	to buy	ȵo	ȵ o				2122	420189		STEDT/TBL	ȵo	2122
23310	TibetanLhasa	buy	to buy	ȵo¹³	ȵ o ¹³				2122	420187		STEDT/TBL	ȵo¹³	2122
23930	rGyalrongMaerkang	buy	to buy	kɑ ki	k ɑ _ k i				2778	420196		STEDT/TBL	kɑ ki	2778
24042	LoloishLisu	buy	to buy	vu³³	v u ³³				947	420225		STEDT/TBL	vu³³	947
24126	TaniBokar	buy	to buy	rəː	r əː				2808	420209		STEDT/TBL	rəː	2808
25203	DengYidu	buy	to buy	lio⁵³	l i o ⁵³				3015	420210		STEDT/TBL	lio⁵³	3015
30327	KirantiKhaling		to buy	ʔiŋ	ʔ i ŋ				2692					2692
30328	KirantiLimbu		to buy	iŋ	i ŋ				2692					2692
30780	SiniticOldChinese		to buy	mˤrajʔ	mˤ r a j ʔ			买	685		買	SagartMa2016	*mˤrajʔ	685
31224	BurmishOldBurmese		to buy	vay	v a j				947			Hill2016		947
31573	KhroskyabsWobzi		to buy	jdə̂	j d ə̂				2333			Lai2016		2333
31827	ChepangChepang	get, obtain (with effort, cost, intentionally), buy	to buy	leʔ-	l e ʔ				3800	486124		Caughley2000		3800
32090	GaroGaro	buy (vt)	to buy	bre-a	b r e + a				685	465601		Burling2003		685
32569	KirantiThulung		to buy	bhremu	bh r e				685					685
32664	ChinHakha	buy (v.)	to buy	cawk	ts òo/o + ts oo/o k				4116			VanBik2014		4116
32998	TibetoKinauriBunan	buy	to buy	jok	j o k				2859			Widmer2014		2859
33342	TibetoKinauriByangsi	stop; understand; buy	to buy	tomo	t o m o				3108	542479		Sharma2003		3108
33570	TibetoKinauriRongpo	buy	to buy	chɔ̃-	? ɔ̃				3205	546488		Sharma2003a		3205
33794	KirantiKulung	buy (vt-5 [1: khet- 2: khett- 3: khei- 4: khen- 5: khe:-])	to buy	kheima	kʰ e i m a	Nepali: kinnu. (Tolsma1999)			3261			Tolsma1999		3261
33878	KirantiBantawa	to buy	to buy	kʰitma (kʰiru)	? i t				754			Jongens2009:441		754
34291	BurmishAchang	buy v.	to buy	oi⁵⁵	o i ⁵⁵				947			Huang1992		947
34292	BurmishAtsi	buy v.	to buy	vui⁵¹	v u i ⁵¹				947			Huang1992		947
34293	BurmishBola	buy v.	to buy	vɛ⁵⁵	v ɛ ⁵⁵				947			Huang1992		947
34294	BurmishLashi	buy v.	to buy	ɣəː³¹	ɣ əː ³¹				947			Huang1992		947
34295	BurmishMaru	buy v.	to buy	vai³¹	v a i ³¹				947			Huang1992		947
34296	BurmishXiandao	buy v.	to buy	ui⁵⁵	u i ⁵⁵				947			Huang1992		947
34561	BurmishRangoon		to buy	wɛ²²	w ɛ ²²				947			Huang1992		947
35850	KirantiBahing	buy (vt)	to buy	dzap-	d z a p				3081	122147				3081
36101	MizoLushai	but	to buy	nimahsela	n i m a h s e l a				1564	238528				1564
36102	MizoLushai	buy (v)	to buy	lei	l e i				3591	238570				3591
37203	SiniticChaozhou		to buy	bɔi⁵³	b ɔ i ⁵³				685		買			685
37204	SiniticLonggang		to buy	mai³³	m a i ³³				685		買			685
37205	SiniticJieyang		to buy	bɔi³¹	b ɔ i ³¹				685		買			685
37206	SiniticXingning		to buy	mai⁴⁵	m a i ⁴⁵				685		買			685
37207	SiniticGuangzhou		to buy	mai²³	m a i ²³				685		買			685
37208	SiniticBeijing		to buy	mai²¹⁴	m a i ²¹⁴				685		買			685
37699	NagaUkhrul	buy	to buy	kʰə-ro	kʰ ə + r o				2116	527872				2116
37910	KirantiHayu	buy (vt, vtt)	to buy	yiŋ	j i ŋ				2692	121262				2692
38009	Tangut		to buy	lwə	l ?				2333		買			2333
38324	Karbi		to buy	nàm	n à m	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nam» (page: 216)			10331			Walker1925, Konnerth2014	nam	10331
38639	Rabha	buy	to buy	pri	p r i				685			Joseph2007		685
#
1238	TibetanOldTibetan		to chew	ɴtɕʰa	ɴ tɕʰ a				2742					2742
1267	rGyalrongJaphug		to chew	nɤŋka	n ɤ ŋ k a				1534				nɤŋka	1534
15626	TibetanXiahe	chew	to chew	dal	d a l				2960	415928		STEDT/TBL	dal	2960
16028	TibetanLhasa	chew	to chew	mur¹³	m u r ¹³				2448	415926		STEDT/TBL	mur¹³	2448
17304	JingphoJingpho	chew	to chew	mă³¹|ja⁵⁵	m ă ³¹ + j a ⁵⁵	!			3200	415942		STEDT/TBL	mă³¹|ja⁵⁵	3200
17380	BodicTshangla	chew	to chew	mur	m u r		tib mur		2448	415931		STEDT/TBL	mur	30099
19188	LoloishLisu	chew	to chew	guɑ³¹	g u ɑ ³¹				1534	415963		STEDT/TBL	guɑ³¹	1534
19649	rGyalrongDaofu	chew	to chew	ngə ga	n g ə + g a	!			1534	415936		STEDT/TBL	ngə ga	1534
21060	TaniBokar	chew	to chew	tɕet	tɕ e t				3255	415947		STEDT/TBL	tɕet	3255
22149	QiangicZhaba	chew	to chew	tɛ³³ptɛ⁵⁵	t ɛ ³³ + p t ɛ ⁵⁵	!			2399	415937		STEDT/TBL	tɛ³³ptɛ⁵⁵	2399
23653	NungicDulong	chew	to chew	mjɑ⁵³	m j ɑ ⁵³		< Jingpo (LS)		3200	415943		STEDT/TBL	mjɑ⁵³	30100
24536	rGyalrongMaerkang	chew	to chew	kɑ wɑ ŋkᴇi	k ɑ _ w ɑ _ ŋ k ? i	!			1534	415935		STEDT/TBL	kɑ wɑ ŋkᴇi	1534
24639	TibetanBatang	chew	to chew	tɕa⁵³	tɕ a ⁵³				2742	415927		STEDT/TBL	tɕa⁵³	2742
24958	TibetanAlike	chew	to chew	mo re	m o _ r e				2448	415929		STEDT/TBL	mo re	2448
24959	TibetanAlike	chew	to chew	rdat	r d a t	!			2960	415975		STEDT/TBL	rdat	2960
25154	DengDarangTaraon	chew	to chew	thɑ³¹mɑ⁵⁵	tʰ ɑ ³¹ + m ɑ ⁵⁵				3007	415945		STEDT/TBL	thɑ³¹mɑ⁵⁵	3007
25175	DengYidu	chew	to chew	hɑ⁵⁵mu⁵⁵	h ɑ ⁵⁵ + m u ⁵⁵				3272	415948		STEDT/TBL	hɑ⁵⁵mu⁵⁵	3272
25363	TibetanBatang	chew	to chew	mᴜ²³¹	m ? ²³¹				2448	415974		STEDT/TBL	mᴜ²³¹	2448
30329	KirantiKhaling		to chew	kɛm	k ɛ m				707					707
30330	KirantiLimbu		to chew	khamt	kʰ a m t +				707					707
30781	SiniticOldChinese		to chew	dzewk←s	dz e w k + s			嚼	1884		噍	SagartMa2016	*[dz]ewk-s	1884
31225	BurmishOldBurmese		to chew	vāḥ	v ā ?				1220			Hill2016		1220
31574	KhroskyabsWobzi		to chew	χtɕâχtɕa	χ tɕ â χ tɕ a				2742			Lai2016		2742
32570	KirantiThulung		to chew	kammu	k a m				707					707
32665	ChinHakha	chew (v.)	to chew	khai	kʰ a i	[full entry: ]			4117			VanBik2014		4117
33097	TibetoKinauriBunan	chew	to chew	ruk	r u k				275			Widmer2014		275
33343	TibetoKinauriByangsi	chew (something which is something hard)	to chew	pàcmo	p à c/tʃ m o				3123	542194		Sharma2003		3123
33571	TibetoKinauriRongpo	chew	to chew	cəba- cəpa-	tʃ ə b a _ tʃ ə p a				3005	546405		Sharma2003a		3005
33795	KirantiKulung	chew (vt-4 [1: kham- 2: khamm- 3: kham-])	to chew	khamma	kʰ a m m a	Nepali: capāunu. (Tolsma1999)			707			Tolsma1999		707
33879	KirantiBantawa	to chew (soundless, as fo rice)	to chew	kʰuma (kʰu)	? u				2571			Jongens2009:442		2571
34922	BurmishXiandao	chew	to chew	mam³¹	m a m ³¹				1147			Huang1992		1147
35108	BurmishMaru	chew	to chew	vɔ³⁵	v ɔ ³⁵				1220			Huang1992		1220
35166	BurmishRangoon	chew	to chew	wɑ⁵⁵	w ɑ ⁵⁵				1220			Huang1992		1220
35167	BurmishAchang	chew	to chew	mam³¹	m a m ³¹				1147			Huang1992		1147
35199	BurmishBola	chew	to chew	va³¹	v a ³¹				1220			Huang1992		1220
35322	BurmishLashi	chew	to chew	nɛ̱ː⁵⁵	n ɛ̰ː ⁵⁵				1268			Huang1992		1268
35501	BurmishAtsi	chew	to chew	ne̱²¹	n ḛ ²¹				1268			Huang1992		1268
35851	KirantiBahing	chew (vt)	to chew	nɔk-	n ɔ k				2225	122339				2225
37209	SiniticBeijing	chew	to chew	tɕiɑo³⁵	tɕ i ɑ o ³⁵	嚼 jue2/jiao2 < dzjak < *[dz]ewk.  Cognate but morphologically distinct. LS		嚼	1884		嚼	BeijingDaxue1964		1884
37210	SiniticGuangzhou	chew	to chew	tsiu²²	ts i u ²²	噍 *[dz]ewk-s > dzjewH > jiào		!	1884		囗	BeijingDaxue1964		1884
37211	SiniticChaozhou		to chew	pou¹¹	p o u ¹¹	哺 *[b]ˤa-s > buH > bǔ ‘have food in the mouth’			1885		哺			1885
37212	SiniticLonggang		to chew	tsʰiau⁵⁵	tsʰ i a u ⁵⁵	噍 *[dz]ewk-s > dzjewH > jiào			1884		囗			1884
37213	SiniticJieyang		to chew	pou¹¹	p o u ¹¹	哺 *[b]ˤa-s > buH > bǔ ‘have food in the mouth’			1885		哺			1885
37214	SiniticXingning		to chew	tɕʰiɑɔ⁵³	tɕʰ i ɑ ɔ ⁵³	噍 *[dz]ewk-s > dzjewH > jiào			1884		嚼			1884
37700	NagaUkhrul	chew	to chew	kə-ʃɐj	k ə + ʃ ɐ j				2117	527007				2117
37911	KirantiHayu	chew (vt, vr)	to chew	nok	n o k				2225	120917				2225
38089	Tangut		to chew	gjii	g ?				1534		嚙			1534
38413	Karbi		to chew	heje	h e j e	from :cite:Walker1925<br>page in :cite:Walker1925 224			10332			Walker1925, Konnerth2014	heje, om[...]	10332
38635	Rabha	chew	to chew	tʃo-bai	tʃ o + b a i				10333			Joseph2007		10333
#
1556	TibetanOldTibetan	come	to come	joŋ-	j o ŋ			来	2445		來		joŋ-	2445
1569	KirantiKhaling	come	to come	pi-	p i +			来	759		來		pi-	759
1570	KirantiLimbu	come	to come	phɛn-	pʰ ɛ n +			来	759		來		phɛn-	759
1585	rGyalrongJaphug	come	to come	ɣi	ɣ i			来	759		來		ɣi	759
1589	Tangut	come	to come	ljịj²	l j ? j ²			来	10244		來		ljịj²	10244
15703	LoloishLisu	come	to come	lɑ³³	l ɑ ³³	doubtful			883	419028		STEDT/TBL	lɑ³³	883
16309	TibetanLhasa	come	to come	ɕo⁵²	ɕ o ⁵²				2712	419040		STEDT/TBL	ɕo⁵²	2712
17413	BodicTshangla	come	to come	ʔu	ʔ u				709	418995		STEDT/TBL	ʔu	709
18349	rGyalrongMaerkang	come	to come	kɑ po	k ɑ _ p o				759	418999		STEDT/TBL	kɑ po	759
18718	TibetanLhasa	come	to come	joŋ¹³	j o ŋ ¹³				2445	418990		STEDT/TBL	joŋ¹³	2445
18720	TibetanLhasa	come	to come	phe⁵²	pʰ e ⁵²				3823	419041		STEDT/TBL	phe⁵²	3823
18729	rGyalrongDaofu	come	to come	ɮɛ	ɮ ɛ	doubtful			10244	419000		STEDT/TBL	ɮɛ	10244
20056	NungicDulong	come	to come	di⁵³	d i ⁵³				2356	419008		STEDT/TBL	di⁵³	2356
20263	JingphoJingpho	come	to come	sa³³	s a ³³				2627	419007		STEDT/TBL	sa³³	2627
20335	TibetanBatang	come	to come	ʔõ¹³	ʔ õ ∼ ¹³				2445	418991		STEDT/TBL	ʔõ¹³	2445
20336	TibetanBatang	come (imperative)	to come	xhoʔ⁵³	? o ʔ ⁵³				2712	419042		STEDT/TBL	xhoʔ⁵³	2712
22042	DengDarangTaraon	come	to come	xɑ³¹nɑŋ⁵⁵ (nɑ⁵⁵)	x ɑ ³¹ + n ɑ ŋ ⁵⁵				2358	419010		STEDT/TBL	xɑ³¹nɑŋ⁵⁵ (nɑ⁵⁵)	2358
22131	QiangicZhaba	come (past)	to come	vʌ⁵³	v ʌ ⁵³				759	419045		STEDT/TBL	vʌ⁵³	759
22340	TaniBokar	come	to come	oŋ	o ŋ				2445	419012		STEDT/TBL	oŋ	2445
22812	TibetanXiahe	come	to come	joŋ	j o ŋ				2445	418992		STEDT/TBL	joŋ	2445
24113	TaniBokar	come	to come	pɯŋ	p ɯ ŋ				2804	419049		STEDT/TBL	pɯŋ	2804
24258	DengYidu	come	to come	je⁵⁵i⁵⁵po⁵³	j e ⁵⁵ + i ⁵⁵ + p o ⁵³	!			2846	419013		STEDT/TBL	je⁵⁵i⁵⁵po⁵³	2846
24989	TibetanAlike	come	to come	joŋ	j o ŋ				2445	418993		STEDT/TBL	joŋ	2445
24990	TibetanAlike	come	to come	xhok	? o k	?			2712	419043		STEDT/TBL	xhok	2712
30789	SiniticOldChinese		to come	mərˤək	m ə + rˤ ə k			来	3410		來	SagartMa2016	*mə.rˤək	3410
31226	BurmishOldBurmese		to come	lā	l ā				883			Hill2016		883
31578	KhroskyabsWobzi		to come	vjî	v j î				759			Lai2016		759
31831	ChepangChepang	come	to come	waŋ-	w a ŋ				2445	486358		Caughley2000		2445
32095	GaroGaro	come (vi)	to come	i•-a	i ʔ + a				3926	466400		Burling2003		3926
32096	GaroGaro	come (vi)	to come	re•-a	r e ʔ + a	not cognate with 來. OC *ə normally = Garo a (‘ear’ na, ‘child, son’=sa), no glottal stop			10155	467426		Burling2003		10155
32571	KirantiThulung		to come	romu	r o k	Semantics ! Allen "come (circuitously), to come (of future time)"			10245					10245
32669	ChinHakha	come (v.)	to come	1. ra, hika ah hin ra;	r a	[full entry: 2. phanh; 3. zulh; e.g. Two comes after one = Pahnih nih pakhat kha a zulh; 4. chuahkehnak lei i chuahnak; e.g. Jack comes from a good family = Jack cu phun ttha chungin a chuakmi a si. past participle of come is come. come about = Zeitindah thil a hung umning a si? come over = Zei nih dah an ti?]			3410			VanBik2014		3410
33006	TibetoKinauriBunan	come	to come	kjot	k j o t	Comment (by Widmer2014): «WT skyod»	tib[skʲod]		207			Widmer2014		30101
33344	TibetoKinauriByangsi	come	to come	ra:mo	r aː m o				3410	542280		Sharma2003		3410
33572	TibetoKinauriRongpo	come	to come	rha-	? a				3410	547340		Sharma2003a		3410
33796	KirantiKulung	come (from whatever direction) (vi-7 [1: tɔi- 2: tɔ- 3: tai- 4: ta-])	to come	tama	t a m a	Nepali: āunu. (Tolsma1999)			708			Tolsma1999		708
33883	KirantiBantawa	to come (level)	to come	banma (bana)	b a n				759			Jongens2009:412		759
34126	BurmishLashi	come v.	to come	leː⁵⁵	l eː ⁵⁵				883			Huang1992		883
34128	BurmishXiandao	come v.	to come	lɔ⁵⁵	l ɔ ⁵⁵				883			Huang1992		883
34328	BurmishAchang	come v.	to come	ʐə³⁵	ʐ ə ³⁵				883			Huang1992		883
34330	BurmishAtsi	come v.	to come	le⁵⁵	l e ⁵⁵				883			Huang1992		883
34331	BurmishBola	come v.	to come	la⁵⁵	l a ⁵⁵				883			Huang1992		883
34334	BurmishMaru	come v.	to come	li⁵⁵	l i ⁵⁵				883			Huang1992		883
34722	BurmishRangoon		to come	lɑ²²	l ɑ ²²				883			Huang1992		883
35852	KirantiBahing	come, ? come back (vi)	to come	ra-	r a				3410	122662				3410
36103	MizoLushai	come (v)	to come	lokal	l o k a l				2563	239214				2563
37215	SiniticBeijing		to come	læi³⁵	l æ i ³⁵				3410		來			3410
37217	SiniticChaozhou		to come	lai⁵⁵	l a i ⁵⁵				3410		囗			3410
37218	SiniticLonggang		to come	lɔi²¹	l ɔ i ²¹				3410		來			3410
37219	SiniticJieyang		to come	lai⁵⁵	l a i ⁵⁵				3410		囗			3410
37220	SiniticXingning		to come	lɔɛ²⁴	l ɔ ɛ ²⁴				3410		來			3410
37701	NagaUkhrul	come	to come	kʰə-ra	kʰ ə + r a				3410	525948				3410
37912	KirantiHayu	arrive (vi)	to come	doŋ	d o ŋ				2226	120858				2226
37913	KirantiHayu	come (on the same level) (vi)	to come	phi(t)	pʰ i t				2892	121063				2892
38312	Karbi		to come	vàng	v à ng	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «vang(phli)[...]» (page: 230)			2445			Walker1925, Konnerth2014	vang(phli)[...]	2445
38638	Rabha	come	to come	rɨ́-ba	r ɨ́ + b a				10155			Joseph2007		10155
#
1715	TibetanOldTibetan		to count	rtsi	r ts i			数	1019					1019
1744	rGyalrongJaphug		to count	rtsi	r ts i		tib[rtsi]	数	1019				%rtsi	30102
16838	TaniBokar	count (numbers)	to count	kɯː	k ɯː				3138	426041		STEDT/TBL	kɯː	3138
17451	JingphoJingpho	count (numbers)	to count	thi⁵⁵	tʰ i ⁵⁵	also 'to read'			29706	426036		STEDT/TBL	thi⁵⁵	29706
18456	rGyalrongMaerkang	count (numbers)	to count	kɐ rtsə	k ɐ _ r ts ə	!	tib[rtsi]		1019	426028		STEDT/TBL	kɐ rtsə	30103
18842	TibetanLhasa	count (numbers)	to count	tʂhaŋ¹³ka⁵⁵ ca¹³²	? a ŋ ¹³ + k a ⁵⁵ _ c a ¹³²				3229	426019		STEDT/TBL	tʂhaŋ¹³ka⁵⁵ ca¹³²	3229
19806	rGyalrongDaofu	count (numbers)	to count	ʂtse dʐu	ʂ ts e + ɖʐ u	!	tib[rtsi]		1019	426029		STEDT/TBL	ʂtse dʐu	30104
19861	BodicTshangla	count (numbers)	to count	dʐaŋ ʔa	ɖʐ a ŋ _ ʔ a		tib grang		1896	426024		STEDT/TBL	dʐaŋ ʔa	30105
20157	NungicDulong	count (numbers)	to count	ɹɯ³¹tɯ⁵³	ɹ ɯ ³¹ + t ɯ ⁵³				2489	426037		STEDT/TBL	ɹɯ³¹tɯ⁵³	2489
20428	TibetanBatang	count (numbers)	to count	tse⁵⁵ dʐu⁵³ dʑɑu²³¹	ts e ⁵⁵ _ ɖʐ u ⁵³ _ dʑ ɑ u ²³¹				2849	426020		STEDT/TBL	tse⁵⁵ dʐu⁵³ dʑɑu²³¹	2849
22089	DengDarangTaraon	count (numbers)	to count	tɑ³¹tsɑi⁵⁵	t ɑ ³¹ + ts ɑ i ⁵⁵				2373	426039		STEDT/TBL	tɑ³¹tsɑi⁵⁵	2373
22236	QiangicZhaba	count (numbers)	to count	ə⁵⁵ ʂtsə⁵⁵	ə ⁵⁵ _ ʂ ts ə ⁵⁵	!	tib[rtsi]		1019	426031		STEDT/TBL	ə⁵⁵ ʂtsə⁵⁵	30106
22900	TibetanXiahe	count (numbers)	to count	htsə	h ts ə	!			1019	426021		STEDT/TBL	htsə	1019
24123	LoloishLisu	count (numbers)	to count	vu³³	v u ³³				2807	426057		STEDT/TBL	vu³³	2807
25068	TibetanAlike	count (numbers)	to count	wtsi	w ts i	!			1019	426022		STEDT/TBL	wtsi	1019
25240	DengYidu	count (numbers)	to count	ɑ⁵⁵tʂhi⁵⁵	ɑ ⁵⁵ + ʈʂʰ i ⁵⁵				3025	426042		STEDT/TBL	ɑ⁵⁵tʂhi⁵⁵	3025
30792	SiniticOldChinese		to count	s→roʔ	s + r o ʔ			數	1886		數	SagartMa2016	*s-roʔ	1886
31227	BurmishOldBurmese		to count	riy	r i j				1063			Hill2016		1063
31228	BurmishOldBurmese		to count	tiyḥ	t i j ?	Conn. to Jingpo doubtful. the more widespread word is rij. tijh is absent in all of LB			735			Hill2016		735
31536	KirantiKhaling		to count	khritt	kʰ r i t t				3721					3721
31540	KirantiLimbu		to count	kha=niːtt	kʰ a + n iː t t				3724					3724
31580	KhroskyabsWobzi		to count	çsə̂r	ç s ə̂ r				3738			Lai2016		3738
31801	rGyalrongJaphug		to count	χsɤr	χ s ɤ r				3738					3738
31833	ChepangChepang	drop off, pull off one by one (petals, etc.); name one by one; count, tally, take account of (ext.)	to count	theŋ-	tʰ e ŋ				3801	482489		Caughley2000		3801
32098	GaroGaro	count (vt)	to count	chan-a	ch a n + a				3927	465662		Burling2003		3927
32572	KirantiThulung		to count	ŋarmu	ŋ a r				2475					2475
32671	ChinHakha	count (v.)	to count	1. rel;	r êe/e l + r ěe/e l	[full entry: 2. man a ngei, biapi a si; e.g. Everything you do counts = Na tuahmi paoh kha man a ngei. count on = bochan. count up = fonh; e.g. Count up what I gave you = Kan pekmi kha fonh dih.]			1063			VanBik2014		1063
33059	TibetoKinauriBunan	count	to count	mik	m i k				250			Widmer2014		250
33345	TibetoKinauriByangsi	count	to count	hyɔŋmo	h j ɔ ŋ m o				425	541840		Sharma2003		425
33573	TibetoKinauriRongpo	count	to count	gɔN-	g ɔ ɳ		nepali?		3235	546687		Sharma2003a		30107
33797	KirantiKulung	count (vt-1 [1: Nir- ])	to count	Nirma	ŋ i r m a	Nepali: gannu. (Tolsma1999)			2475			Tolsma1999		2475
34345	BurmishAchang	count v. 2	to count	an³⁵	a n ³⁵				961			Huang1992		961
34346	BurmishAtsi	count v. 1	to count	ŋa̱p⁵⁵	ŋ a̰ p ⁵⁵				962			Huang1992		962
