# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
37411	Xingning		to see	kʰɔɑn⁵³₅₅tɑɔ²¹	kʰ ɔ ɑ n ⁵⁵/⁵³ t ɑ ɔ ²¹	< MC/LMC/Mand	Meixian Hakka lai3 = 睇 thej < *l̥ˤ[ə]j is the inheroted word. LS.		1967				
37740	Ukhrul	see	to see	kə-tʰɐj	k ə + tʰ ɐ j				2143				
37939	Hayu	see (vt)	to see	yeŋ	j e ŋ				4164				
38335	Mikir		to see	làng	l à/a ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «lang, thek» (page: 402)		10440				
38637	Rabha	see	to see	nuk	n u k				4006				
#
8711	Old_Tibetan		to shoot (an arrow)	ɴpʰen	ɴ pʰ e n				2979				
8740	Japhug		to shoot (an arrow)	tɯdi lɤt	t ɯ d i + l ɤ t				2933				
16872	Tibetan_Lhasa	shoot (an arrow)	to shoot (an arrow)	ta¹³ ca¹³²	t a ¹³ _ c a ¹³²				2814				
17433	Jingpho	shoot (an arrow)	to shoot (an arrow)	kap³¹	k a p ³¹				727				
17478	Motuo_Menba	shoot (an arrow)	to shoot (an arrow)	gap	g a p				727				
18816	Tibetan_Lhasa	shoot (an arrow)	to shoot (an arrow)	paŋ⁵²	p a ŋ ⁵²				2979				
20135	Dulong	shoot (an arrow)	to shoot (an arrow)	ɑp⁵⁵	ɑ p ⁵⁵				727				
20409	Tibetan_Batang	shoot (an arrow)	to shoot (an arrow)	dʑɑuʔ⁵³	dʑ ɑ u ʔ ⁵³				2814				
22220	Zhaba_Daofu_County	shoot (an arrow)	to shoot (an arrow)	(mda³³) ʑi¹³	ʑ i ¹³				2414				
22317	Daofu	shoot (an arrow)	to shoot (an arrow)	fqe	f q e				2440				
24105	Lisu	shoot (an arrow)	to shoot (an arrow)	bɯ̱³³	b ɯ̠ ³³				1089				
24191	Bokar	shoot (an arrow)	to shoot (an arrow)	op	o p				727				
25053	Tibetan_Alike	shoot (an arrow)	to shoot (an arrow)	mdæ nphen	m d æ _ n pʰ e n				2979				
25151	Tibetan_Xiahe	shoot (an arrow)	to shoot (an arrow)	hen	h e n				2979				
25229	Yidu	shoot (an arrow)	to shoot (an arrow)	i⁵⁵ li⁵⁵ pɹɑ⁵⁵o⁵³	i ⁵⁵ _ l i ⁵⁵ _ p ɹ ɑ ⁵⁵ + o ⁵³				3022				
25320	rGyalrong_Maerkang	shoot (an arrow)	to shoot (an arrow)	kə pᴇ kɐ lɐt	k ə _ p ᴇ/ɛ̝ _ k ɐ _ l ɐ t				2933				
25560	Darang_Taraon	shoot (an arrow)	to shoot (an arrow)	o⁵³ jɑ³¹	o ⁵³ _ j ɑ ³¹				3078				
30409	Khaling		to shoot (an arrow)	ʔap	ʔ a p				727				
30410	Limbu		to shoot (an arrow)	ap	a p				727				
30970	Old_Chinese		to shoot (an arrow)	Cəlᴀk←s	C/ ə + l ɑ̟ k + s			射	1970				
31256	Old_Burmese		to shoot (an arrow)	pac	p a c				1089				
31728	Wobzi_Khroskyabs		to shoot (an arrow)	lǽ	l ǽ/æ				2933				
31991	Chepang	throw, shoot at target (arrow, object)	to shoot (an arrow)	ʔap-	ʔ a p				727				
32248	Garo	broadcast; cast; plant; shoot; throw (vt)	to shoot (an arrow)	go-a	g o + a				4009				
32602	Thulung		to shoot (an arrow)	ommu	o p				727				
32825	Hakha_Chin	shoot (v.)	to shoot (an arrow)	1. meithal in kah.	k aa/a p + k a ʔ				727				
33019	Bunan	beat, hit, shoot	to shoot (an arrow)	kʰet	kʰ e t		Comment (by Widmer2014): «WT 'khyed "demolish"»		2958				
33604	Rongpo	seed, sprout	to shoot (an arrow)	kua:Ra	k u aː ɽ a				594				
33826	Kulung	1. shoot (e.g. with bow); 2. to break through (of sun) 3. jump over (e.g. rope) (vt-4 [1: ap- 2: app- 3: am-])	to shoot (an arrow)	amma	a m m a		Nepali: 2. jhulkinu. 3. hānnu. (Tolsma1999)		727				
34027	Bantawa	to shoot something, hit	to shoot (an arrow)	pʰitma (pʰittu)	pʰ i t t				841				
34759	Rangoon		to shoot (an arrow)	piʔ⁴	p i ʔ ⁴				1089				
35581	Achang_Longchuan	shoot (an arrow) v.	to shoot (an arrow)	pək⁵⁵	p ə k ⁵⁵				1089				
35582	Atsi	shoot (an arrow) v.	to shoot (an arrow)	pik²¹	p i k ²¹				1089				
35583	Bola	shoot (an arrow) v.	to shoot (an arrow)	pak³¹	p a k ³¹				1089				
35584	Lashi	shoot (an arrow) v.	to shoot (an arrow)	pəːk³¹	p əː k ³¹				1089				
35585	Maru	shoot (an arrow) v.	to shoot (an arrow)	pak³¹	p a k ³¹				1089				
35586	Xiandao	shoot (an arrow) v.	to shoot (an arrow)	pɤk⁵⁵	p ɤ k ⁵⁵				1089				
35881	Bahing	shoot (vt)	to shoot (an arrow)	phɛktso	pʰ ɛ k ts o				1453				
36146	Lushai	shoot	to shoot (an arrow)	kâp	k â p				727				
37412	Beijing		to shoot (an arrow)	ʂʅɤ⁵¹	ʂ ʅ ɤ ⁵¹				1970				
37413	Guangzhou		to shoot (an arrow)	sɛ²²	s ɛ ²²				1970				
37414	Chaozhou		to shoot (an arrow)	sia¹¹	s i a ¹¹				1970				
37415	Longgang		to shoot (an arrow)	sa⁵⁴	s a ⁵⁴				1970				
37416	Jieyang		to shoot (an arrow)	sia¹¹	s i a ¹¹				1970				
37417	Xingning		to shoot (an arrow)	ʂa⁵³	ʂ a ⁵³				1970				
37741	Ukhrul	shoot	to shoot (an arrow)	kə-kap	k ə + k a p				727				
37940	Hayu	shoot, shoot or throw at sth. (vt)	to shoot (an arrow)	op	o p				727				
38051	Tangut		to shoot (an arrow)	khia	kʰ i a				4168				
38369	Mikir		to shoot (an arrow)	ap	a p		from :cite:Walker1925<br>page in :cite:Walker1925 406		727				
38675	Rabha	shoot (an arrow)	to shoot (an arrow)	ko	k o				4009				
#
8976	Old_Tibetan		to sing	gʑas  gtoŋ	g ʑ a s + + g t o ŋ			唱	3053				
9005	Japhug		to sing	nɯrɤɣo	n ɯ r ɤ ɣ o			唱	3058				
15064	Lisu	sing	to sing	guɑ³³	g u ɑ ³³				2514				
17138	Jingpho	sing	to sing	mă³¹khon⁵⁵	m ă ³¹ + kʰ o n ⁵⁵				3278				
17275	Motuo_Menba	sing	to sing	dʑaŋ	dʑ a ŋ				3204				
18128	rGyalrong_Maerkang	sing	to sing	khɐ bʒə kɑ pɑ	kʰ ɐ _ b ʒ ə _ k ɑ _ p ɑ				3254				
18538	Tibetan_Lhasa	sing	to sing	ɕɛ¹³² taŋ⁵⁵	ɕ ɛ ¹³² _ t a ŋ ⁵⁵				3053				
19465	Daofu	sing	to sing	ʁlə və	ʁ l ə + v ə	Tibetan			2497				
21934	Zhaba_Daofu_County	sing	to sing	a³³ko⁵⁵	a ³³ + k o ⁵⁵	ch?			2331				
21963	Darang_Taraon	sing	to sing	tɑ³¹ɕiŋ⁵³	t ɑ ³¹ + ɕ i ŋ ⁵³				2339				
22676	Tibetan_Xiahe	sing	to sing	len	l e n				2497				
22742	Dulong	sing	to sing	wɑ⁵³	w ɑ ⁵³				2514				
23923	Bokar	sing	to sing	taŋ	t a ŋ				2775				
23924	Bokar	sing	to sing	ben	b e n				2776				
24309	Tibetan_Batang	sing	to sing	theĩ⁵⁵	tʰ e ĩ ∼ ⁵⁵				2856				
24856	Tibetan_Alike	sing	to sing	len	l e n				2497				
25121	Yidu	sing	to sing	ɑ⁵⁵ɕeŋ⁵⁵	ɑ ⁵⁵ + ɕ e ŋ ⁵⁵				2997				
30415	Khaling		to sing	lêl mʉ	l ê/e l + m ʉ				3312				
30416	Limbu		to sing	lor	l o r				3312				
30975	Old_Chinese		to sing	kˤaj	kˤ a j			唱	3666				
31257	Old_Burmese		to sing	chuiw	ch ui w				3260				
31733	Wobzi_Khroskyabs		to sing	tʂʰɑŋkó vî	ʈʂʰ ɑ ŋ k ó/o _ v î/i	ch			3774				
31996	Chepang	sing	to sing	me-	m e				3881				
32252	Garo	sing (n)	to sing	ring•-a	r i ŋ ʔ + a				3426				
32603	Thulung		to sing	kamso bomu	k a m s o				4107				
32830	Hakha_Chin	sing (v.)	to sing	1. hlasak.	hl/l̥ âa/a + s ǎa/a + + s a k		[full entry: 2. tisa a tlawh tik i vi ti i a onh khi.]		61				
32907	Old_Tibetan		to sing	glu len	g l u + l e n				2497				
33034	Bunan	sing	to sing	lala tʰir	l a l a + tʰ i r				230				
33372	Byangsi	sing	to sing	tocmo	t o c/tʃ m o				2757				
33605	Rongpo	sing a song	to sing	ghəs ləga:-	gh ə s _ l ə g aː				3131				
33827	Kulung	make noise, shout, squeal (pig, goat), sing (of a bird), rumble (of one's belly) (vi-7 [1: kɔi- 2: kɔ- 3: kai- 4: ka-])	to sing	kama	k a m a		Nepali: karāunu. (Tolsma1999)		728				
34030	Bantawa	to speak, to sing, to perform	to sing	luma (luwa)	l u				842				
34728	Rangoon		to sing	sho²²	sʰ o ²²				3260				
35593	Achang_Longchuan	sing	to sing	siaŋ³⁵ɕiaŋ⁵⁵	s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵				1337				
35594	Atsi	sing	to sing	tho⁵¹	tʰ o ⁵¹				1338				
35595	Bola	sing	to sing	thɔ⁵⁵	tʰ ɔ ⁵⁵				1338				
35596	Lashi	sing	to sing	khuːn⁵⁵	kʰ uː n ⁵⁵				3554				
35597	Maru	sing	to sing	thu³¹	tʰ u ³¹				1338				
35598	Xiandao	sing	to sing	çaŋ⁵⁵çaŋ³⁵	ç a ŋ ⁵⁵ + ç a ŋ ³⁵				1337				
36147	Lushai	sing	to sing	hrâm	r̥ â m				1972				
36148	Lushai	sing	to sing	sa	s a				61				
36149	Lushai	sing	to sing	zai	z a i				3085				
37418	Beijing		to sing	tʂʰɑŋ⁵¹	ʈʂʰ ɑ ŋ ⁵¹				1971				
37419	Guangzhou		to sing	tsʰœŋ³³	tsʰ œ ŋ ³³				1971				
37420	Chaozhou		to sing	tsʰiaŋ¹³	tsʰ i a ŋ ¹³	< MC/LMC	If tsʰiɛ̃¹³ is coll., this has to be lit.		1971				
37421	Longgang		to sing	tsʰɔŋ⁵⁴	tsʰ ɔ ŋ ⁵⁴				1971				
37422	Jieyang		to sing	tsʰiaŋ¹³	tsʰ i a ŋ ¹³	< MC/LMC	If tsʰiɔ̃¹³ is coll., this has to be lit.		1971				
37423	Xingning		to sing	tʂʰɔŋ⁵³	ʈʂʰ ɔ ŋ ⁵³				1971				
37424	Chaozhou		to sing	tsʰiɛ̃¹³	tsʰ i ɛ̃ ∼ ¹³		colloquial, seldom used		1971				
37425	Jieyang		to sing	tsʰiɔ̃¹³	tsʰ i ɔ̃ ∼ ¹³		colloquial, seldom used		1971				
38039	Tangut		to sing	kjạ	k j i	ch			4172				
38355	Mikir		to sing	lún	l ú/u n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «lun» (page: 409)		10445				
38632	Rabha	sing	to sing	tʃa-ruŋ	tʃ a + r u ŋ				3426				
#
9241	Old_Tibetan	sleep	to sleep	gɲid ɲal	g ɲ i d _ ɲ a l			睡	2540				
9254	Khaling	sleep	to sleep	ʔip-si-	ʔ i p + s i +			睡	2244				
9255	Limbu	sleep	to sleep	ips-	i ps +			睡	2244				
9270	Japhug	sleep	to sleep	nɯʑɯβ	n ɯ ʑ ɯ β			睡	2244				
9274	Tangut	sleep	to sleep	.jɨ²	j ɨ ²			睡	2244				
17435	Motuo_Menba	sleep	to sleep	jip	j i p				2244				
17453	Jingpho	sleep	to sleep	jup⁵⁵	j u p ⁵⁵				2244				
18460	rGyalrong_Maerkang	sleep	to sleep	kɑ rmɑ	k ɑ _ r m ɑ				1107				
18846	Tibetan_Lhasa	sleep	to sleep	ȵɛ¹³	ȵ ɛ ¹³				2540				
19809	Daofu	sleep	to sleep	rgə	r g ə				3056				
20433	Tibetan_Batang	sleep	to sleep	ȵe¹³	ȵ e ¹³				2540				
22090	Darang_Taraon	sleep	to sleep	n̩⁵³	n̩ ⁵³				2374				
22238	Zhaba_Daofu_County	sleep	to sleep	kə⁵⁵ mi³³	k ə ⁵⁵ _ m i ³³				1107				
22902	Tibetan_Xiahe	sleep	to sleep	na	n a				2540				
24125	Lisu	sleep	to sleep	e̱³¹ tɑ⁵⁵	e̠ ³¹ _ t ɑ ⁵⁵				2244				
24213	Bokar	sleep	to sleep	jup	j u p				2244				
24586	Dulong	sleep	to sleep	ip⁵⁵	i p ⁵⁵				2244				
25071	Tibetan_Alike	sleep	to sleep	ȵa	ȵ a				2540				
25241	Yidu	sleep	to sleep	dʑi⁵⁵	dʑ i ⁵⁵				3026				
30980	Old_Chinese		to sleep	tsʰimʔ	tsʰ i m ʔ			睡觉	3667				
30981	Old_Chinese		to sleep	mit←s	m i t + s			睡觉	3668				
31258	Old_Burmese		to sleep	ʔip	ʔ i p				2244				
31737	Wobzi_Khroskyabs		to sleep	sŋə̂	s ŋ ə̂				3775				
32000	Chepang	sleep, be lying down	to sleep	ʔenʔ-	ʔ e n ʔ				3883				
32256	Garo	sleep (vi)	to sleep	chu-a	ch u + a				4011				
32257	Garo	sleep (vi)	to sleep	tu-si-a	t u s i + a				4012				
32604	Thulung		to sleep	ʌmmu	ʌ m s				2244				
32834	Hakha_Chin	sleep (v.)	to sleep	1. ih;	ʔ i t + ʔ i ʔ				2244				
32993	Bunan	sleep	to sleep	ipt	i p t		Comment (by Widmer2014): «WT yib "to hide" / PTB *yip ~ *yup»		2244				
33373	Byangsi	sleep	to sleep	ya:◦mo	j aː + m o				2244				
33606	Rongpo	sleep	to sleep	guc-	g u tʃ				3136				
33828	Kulung	sleep (vi-3 [1: ims- 2: im-])	to sleep	imma	i m m a		Nepali: sutnu. (Tolsma1999)		2244				
34034	Bantawa	to sleep	to sleep	imma (imsa)	i m s				2244				
34669	Rangoon		to sleep	eʔ⁴	e ʔ ⁴				2244				
35614	Achang_Longchuan	sleep v.	to sleep	e³¹	e ³¹				2244				
35615	Atsi	sleep v.	to sleep	ju̱p⁵⁵	j ṵ p ⁵⁵				2244				
35616	Bola	sleep v.	to sleep	ja̱p⁵⁵	j a̰ p ⁵⁵				2244				
35617	Lashi	sleep v.	to sleep	ju̱ːp⁵⁵	j ṵː p ⁵⁵				2244				
35618	Maru	sleep v.	to sleep	jap³¹	j a p ³¹				2244				
35619	Xiandao	sleep v.	to sleep	it⁵⁵	i t ⁵⁵				2244				
35882	Bahing	sleep (v)	to sleep	ip-	i p				2244				
35883	Bahing	lie down, recline (vi)	to sleep	gles-	g l e s				1454				
36150	Lushai	sleep	to sleep	mu, muhil	m u				1600				
37426	Beijing	sleep	to sleep	ʂui⁵¹tɕiɑo⁵¹	ʂ u i ⁵¹ tɕ i ɑ o ⁵¹		**cognate**: Since this is a compound in many dialects, we should base the cognate judgments on the verb ("sleep (v)" + "sleep (noun)"), @lingulist, 5/30/2017, 8:40:10 AM	睡覺	1973				
37427	Guangzhou	sleep	to sleep	fɐn³³kau³³	f ɐ n ³³ k a u ³³			瞓覺	3245				
37428	Chaozhou		to sleep	uʔ⁵	u ʔ ⁵				1975				
37429	Jieyang		to sleep	ĩ³⁵	ĩ ∼ ³⁵		'of unknown origin' (Norman 1978). < PMin *-iam B, voiced initial, *ɦ- or *ø-		1976				
37742	Ukhrul	sleep; lie down	to sleep	kə-pi	k ə + p i				3072				
37941	Hayu	sleep (vi, vr)	to sleep	ɩm	ɿ m				2244				
37990	Tangut		to sleep	me	m e				65				
38304	Mikir		to sleep	mekjang	m e k j a ng		from :cite:Walker1925<br>page in :cite:Walker1925 411		10451				
38644	Rabha	sleep	to sleep	gur-si	g u r + s i				10452				
#
9347	Old_Tibetan		to smell (perceive odor) [transitive]	snom, bsnams	b s n a m s			闻	67				
9376	Japhug		to smell (perceive odor) [transitive]	nɤmnɤm	n ɤ m n ɤ m			闻	67				
17498	Jingpho	smell	to smell (perceive odor) [transitive]	mă³¹nam⁵⁵	m ă ³¹ + n a m ⁵⁵				67				
19847	Daofu	smell	to smell (perceive odor) [transitive]	no	n o				67				
20072	Motuo_Menba	smell	to smell (perceive odor) [transitive]	nam	n a m				67				
20215	Dulong	smell	to smell (perceive odor) [transitive]	pɯ³¹nɑm⁵³	p ɯ ³¹ + n ɑ m ⁵³				67				
20475	Tibetan_Batang	smell	to smell (perceive odor) [transitive]	ȵ̥ũ⁵⁵	ȵ̥ ũ ∼ ⁵⁵				67				
22277	Zhaba_Daofu_County	smell	to smell (perceive odor) [transitive]	ŋʌ³³mnɪ⁵⁵mnɪ³³	ŋ ʌ ³³ + m n ɪ ⁵⁵ + m n ɪ ³³				67				
22932	Tibetan_Xiahe	smell	to smell (perceive odor) [transitive]	hnəm	h n ə m				67				
24264	Bokar	smell	to smell (perceive odor) [transitive]	nam	n a m				67				
24636	Darang_Taraon	smell	to smell (perceive odor) [transitive]	nɯŋ³⁵	n ɯ ŋ ³⁵				67				
24691	Lisu	smell	to smell (perceive odor) [transitive]	tʃhi³¹nu̱³³ȵi³³	tʃʰ i ³¹ + n u̠ ³³ + ȵ i ³³				67				
24727	Tibetan_Lhasa	smell	to smell (perceive odor) [transitive]	tshi¹³mə⁵⁵ num⁵²	tsʰ i ¹³ + m ə ⁵⁵ _ n u m ⁵²				67				
25263	Yidu	smell	to smell (perceive odor) [transitive]	nu⁵⁵	n u ⁵⁵				67				
25650	rGyalrong_Maerkang	smell	to smell (perceive odor) [transitive]	kɐ nɐ ŋkhsə ŋkhsət	k ɐ _ n ɐ _ ŋ kʰ s ə _ ŋ kʰ s ə t				3087				
30419	Khaling		to smell (perceive odor) [transitive]	nom	n o m				67				
30420	Limbu		to smell (perceive odor) [transitive]	nams	n a m s				67				
30985	Old_Chinese		to smell (perceive odor) [transitive]	qʰu←s	qʰ u + s			闻	3669				
31259	Old_Burmese		to smell (perceive odor) [transitive]	mhuyḥ	mh u j ḥ/				10548				
31739	Wobzi_Khroskyabs		to smell (perceive odor) [transitive]	smê	s m ê/e				10548				
32002	Chepang	sniff (for scent), smell	to smell (perceive odor) [transitive]	namh-	n a mh/m̥				67				
32605	Thulung		to smell (perceive odor) [transitive]	mur nemmu	n e m s				67				
32836	Hakha_Chin	smell (v.)	to smell (perceive odor) [transitive]	rim hnimh	hn/n̥ ǐi/i m + hn/n̥ i m ʔ		[full entry: ]		67				
33114	Bunan	smell	to smell (perceive odor) [transitive]	taks	t a k s				288				
33374	Byangsi	smell	to smell (perceive odor) [transitive]	hnimmo	h n i m m o				67				
33607	Rongpo	smell	to smell (perceive odor) [transitive]	su:ŋ-	s uː ŋ	IA			3141				
33829	Kulung	smell, sniff (vt-2 [1: naps- 2: nam-])	to smell (perceive odor) [transitive]	namma	n a m m a		Nepali: suṃghnu. (Tolsma1999)		67				
34036	Bantawa	to smell (vt)	to smell (perceive odor) [transitive]	namma (namsu)	n a m s				67				
35626	Rangoon		to smell (perceive odor) [transitive]	nɑ̃⁵⁵	n ɑ̃ ∼ ⁵⁵				67				
35627	Bola	smell v	to smell (perceive odor) [transitive]	nɛ̱̃⁵⁵	n ɛ̰̃ ∼ ⁵⁵				67				
35628	Lashi	smell v	to smell (perceive odor) [transitive]	naːm³¹	n aː m ³¹				67				
35629	Maru	smell v	to smell (perceive odor) [transitive]	nɛ̃³¹	n ɛ̃ ∼ ³¹				67				
36151	Lushai	smell	to smell (perceive odor) [transitive]	hnim	n̥ i m				67				
37430	Beijing	smell (something)	to smell (perceive odor) [transitive]	ʋɘn³⁵	ʋ ɘ n ³⁵			聞	1977				
37431	Guangzhou	smell (something)	to smell (perceive odor) [transitive]	mɐn²¹	m ɐ n ²¹			聞	1977				
37432	Chaozhou		to smell (perceive odor) [transitive]	pʰĩ¹¹	pʰ ĩ ∼ ¹¹				1979				
37433	Longgang		to smell (perceive odor) [transitive]	pʰi⁵⁴	pʰ i ⁵⁴		I suspect this is borrowed from Min. 鼻 as 'to smell' not found in the literature,  seems a Min innovation. LSI suspect the Hakka forms are borrowed from the Min. 鼻 as a verb meaning 'to smell' seems a Min innovation. LS		1979				
37434	Jieyang		to smell (perceive odor) [transitive]	pʰĩ¹¹	pʰ ĩ ∼ ¹¹				1979				
37435	Xingning		to smell (perceive odor) [transitive]	pʰ i ⁵³	pʰ i ⁵³		I suspect this is borrowed from Min. 鼻 as 'to smell' not found in the literature,  seems a Min innovation. LSI suspect the Hakka forms are borrowed from the Min. 鼻 as a verb meaning 'to smell' seems a Min innovation. LS		1979				
37436	Longgang		to smell (perceive odor) [transitive]	mun²¹	m u n ²¹				1977				
37743	Ukhrul	smell	to smell (perceive odor) [transitive]	kʰə-ŋə-nɐm	kʰ ə + ŋ ə + n ɐ m				67				
38138	Tangut		to smell (perceive odor) [transitive]	ljii	l j ii/iː				4182				
38465	Mikir		to smell (perceive odor) [transitive]	+ingním	+ i ng n í/i m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingnim at [same as to sniff]» (page: 412)		67				
38696	Rabha		to smell (perceive odor) [transitive]	kuh-sep	k u h + s e p				10547				
38714	Achang_Longchuan		to smell (perceive odor) [transitive]	nam³¹	n a m ³¹				67				
38760	Xiandao		to smell (perceive odor) [transitive]	nam³¹	n a m ³¹				67				
38787	Atsi		to smell (perceive odor) [transitive]	nam⁵¹	n a m ⁵¹				67				
#
30576	Tibetan_Batang	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	tɑuʔ⁵³	t ɑ u ʔ ⁵³				3578				
30599	Darang_Taraon	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	xɑ³¹ diɑu⁵³	x ɑ ³¹ _ d i ɑ u ⁵³				2675				
30600	Daofu	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	sphro	s pʰ r o				3580				
30612	Dulong	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	pɹɯp⁵⁵	p ɹ ɯ p ⁵⁵				3580				
30624	Motuo_Menba	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	jaŋ	j a ŋ				3583				
30628	rGyalrong_Maerkang	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	(tə rpi) kɐ ktor	k ɐ _ k t o r	Tib[gtor]			3584				
30642	Yidu	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	(bɑ³¹peŋ³⁵) gɑ⁵³	g ɑ ⁵³				3586				
30647	Jingpho	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	kat³¹	k a t ³¹				3614				
30651	Zhaba_Daofu_County	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	kə⁵⁵ tu³³	k ə ⁵⁵ _ t u ³³				114				
30652	Bokar	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	tor	t o r	Tib[gtor]			3584				
30659	Tibetan_Lhasa	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	sø̃⁵⁵ ɕo⁵⁵	s ø̃ ∼ ⁵⁵ _ ɕ o ⁵⁵				3588				
30672	Tibetan_Xiahe	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	ndep	n d e p				3578				
30675	Lisu	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	ʃi⁵⁵	ʃ i ⁵⁵				3593				
30705	Tibetan_Alike	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	ndep	n d e p				3578				
31044	Old_Chinese		to sow (broadcast, scatter seeds)	pˤar←s	pˤ a r + s		to sow broadcast	撒种	3294				
31296	Japhug		to sow (broadcast, scatter seeds)	χtɤr	χ t ɤ r	Tib[gtor]			3584				
31545	Khaling		to sow (broadcast, scatter seeds)	phett	pʰ e t t				3728				
31546	Limbu		to sow (broadcast, scatter seeds)	heˀr	h eˀ r				3729				
31794	Wobzi_Khroskyabs		to sow (broadcast, scatter seeds)	tɕʰæ̂lɑɣ	tɕʰ æ̂ l ɑ ɣ				3788				
32059	Chepang	scatter around, broadcast, sow (seed, etc.), cause to spread out; cast, throw (net)	to sow (broadcast, scatter seeds)	war-	w a r				3294				
32312	Garo	broadcast; cast; plant; shoot; throw (vt)	to sow (broadcast, scatter seeds)	go-a	g o a				4038				
32606	Thulung		to sow (broadcast, scatter seeds)	phonmu	pʰ o t				3728				
32892	Hakha_Chin	sow (v.)	to sow (broadcast, scatter seeds)	1. thlaici tuh. 2. thlaici vorh.	t u ʔ		[full entry: ]		114				
33162	Bunan	scatter seed [throw + seed]	to sow (broadcast, scatter seeds)	sagon tattɕa	s a g o n + t a t tɕ a				319				
33375	Byangsi	sow	to sow (broadcast, scatter seeds)	yebmo	j e b m o				3780				
33608	Rongpo	to sow, to plough	to sow (broadcast, scatter seeds)	bu:t-	b uː t				597				
33830	Kulung	sow (vt-5 [1: phui- 2: phuiy- 3: phui- 4: phun- 5: phu:-])	to sow (broadcast, scatter seeds)	phuima	pʰ u i m a		Nepali: charnu. (Tolsma1999)		2515				
36152	Lushai	sow (v)	to sow (broadcast, scatter seeds)	cĥing	ch/tʃ i ŋ				1601				
36153	Lushai	sow (v)	to sow (broadcast, scatter seeds)	kui	k u i				1602				
37942	Hayu	sow (vt, vtt)	to sow (broadcast, scatter seeds)	tshʊk	tsʰ ʊ k				2245				
38490	Mikir		to sow (broadcast, scatter seeds)	chili_kangdir	ch i l i _ k a ng d i r		from :cite:Walker1925<br>page in :cite:Walker1925 415		29854				
#
9747	Japhug		to spit	mciphɯt (lɤt)	m c i pʰ ɯ t _ l ɤ t			吐	3128				
15682	Bokar	spit	to spit	tɕu raŋ	tɕ u + r a ŋ				3298				
17483	Jingpho	spit	to spit	mă³¹tho⁵⁵	m ă ³¹ + tʰ o ⁵⁵				2555				
18481	rGyalrong_Maerkang	spit	to spit	(tə ŋɑr) kɐ phʃət	t ə _ ŋ ɑ r _ k ɐ _ pʰ ʃ ə t				1115				
18885	Tibetan_Lhasa	spit	to spit	(ly¹³pə⁵⁵) cu⁵²	c u ⁵²				2988				
19835	Daofu	spit	to spit	ʂphə	ʂ pʰ ə				2920				
20460	Tibetan_Batang	spit	to spit	phᴜ⁵³	pʰ u ⁵³				2911				
21262	Motuo_Menba	spit	to spit	ɕek	ɕ e k				3368				
21449	Dulong	spit	to spit	duʔ⁵⁵	d u ʔ ⁵⁵				3114				
22107	Darang_Taraon	spit	to spit	me⁵³	m e ⁵³				2381				
22831	Yidu	spit	to spit	me⁵⁵	m e ⁵⁵				2381				
22919	Tibetan_Xiahe	spit	to spit	hen	h e n				2545				
23451	Lisu	spit	to spit	ti⁵⁵	t i ⁵⁵				1067				
24678	Zhaba_Daofu_County	spit	to spit	ʌ⁵⁵nphɛ⁵⁵	ʌ ⁵⁵ + n pʰ ɛ ⁵⁵				2920				
25092	Tibetan_Alike	spit	to spit	rcçuk	r cç u k				2988				
30429	Khaling		to spit	ʔol	ʔ o l				3532				
30430	Limbu		to spit	ɔs	ɔ s				3533				
30994	Old_Chinese		to spit	tʰˤoj←s	tʰˤ o j + s			呕吐	10151				
31260	Old_Burmese		to spit	thuyḥ	tʰ u j ḥ/				1067				
31748	Wobzi_Khroskyabs		to spit	stʰú ɲcô	s tʰ ú/u _ ɲ c ô/o		stʰú 'saliva'; ɲcô 'to throw'		3777				
32012	Chepang	spit	to spit	dyurʔ-	d j u r ʔ				3888				
32268	Garo	spit (vt)	to spit	stu-a	s t u + a				3442				
32607	Thulung		to spit	thʌksi thanmu	tʰ a t		thʌksi thanmu		4108				
32845	Hakha_Chin	spit (v.)	to spit	cilchak.	tsʰ àa/a + tsʰ aa/a k				76				
33171	Bunan	spit (lit. "to say spit")	to spit	tʰu lot	tʰ u + l o t		Info thanks to M. Widmer, "lot" means orig. "to say", and "t_hu" is an old word for "spit"		3128				
