# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
#
4948	Old_Tibetan		to hunt	rŋon	r ŋ o n			打猎	2309				
4977	Japhug		to hunt	ɣɤrʁaʁ	ɣ ɤ r ʁ a ʁ			打猎	1455				
16095	rGyalrong_Maerkang	hunt	to hunt	tɐ rwɐk kɑ pɑ	t ɐ _ r w ɐ k _ k ɑ _ p ɑ				1455				
16307	Tibetan_Batang	hunt	to hunt	ŋø⁵⁵jeʔ²³¹	ŋ ø ⁵⁵ + j e ʔ ²³¹				2309				
17295	Motuo_Menba	hunt	to hunt	ŋon ga de	ŋ o n _ g a _ d e	Tibetan[rŋon]			2309				
18543	Tibetan_Lhasa	hunt	to hunt	ri¹³ta⁵²ca¹³²	r i ¹³ + t a ⁵² + c a ¹³²				2502				
19502	Daofu	hunt	to hunt	rŋa və	r ŋ a + v ə	Tibetan[rŋon]			1455				
19882	Dulong	hunt	to hunt	ɕɑ⁵⁵kuɑ·n⁵³	ɕ ɑ ⁵⁵ + k u ɑː n ⁵³				1949				
21959	Zhaba_Daofu_County	hunt	to hunt	tʂhɪ⁵⁵phɪ⁵⁵	ʈʂʰ ɪ ⁵⁵ + pʰ ɪ ⁵⁵				2337				
21977	Darang_Taraon	hunt	to hunt	tɑ³¹bɹeŋ⁵⁵mɑ³¹lɯu⁵³	t ɑ ³¹ + b ɹ e ŋ ⁵⁵ + m ɑ ³¹ + l ɯ u ⁵³				2340				
22699	Tibetan_Xiahe	hunt	to hunt	rə dax da	r ə _ d a x _ d a				2502				
23876	Lisu	hunt	to hunt	xuɑ³¹gɑ̱³¹	x u ɑ ³¹ + g ɑ̠ ³¹				2760				
23949	Bokar	hunt	to hunt	men	m e n				2784				
24167	Jingpho	hunt	to hunt	ʃan³¹kap³¹	ʃ a n ³¹ + k a p ³¹				2820				
24876	Tibetan_Alike	hunt	to hunt	rə dak wdæ	r ə _ d a k _ w d æ				2502				
25129	Yidu	hunt	to hunt	(jɑŋ⁵⁵bɹeŋ⁵⁵) o⁵³	o ⁵³				3001				
30366	Khaling		to hunt	dʌbu mu-	d ʌ b u				3509				
30367	Limbu		to hunt	naːtt	n aː t t +				3354				
30881	Old_Chinese		to hunt	lˤiŋ	lˤ i ŋ		WT lings	狩猎	238				
30882	Old_Chinese		to hunt	rap	r a p			狩猎	1926				
31286	Old_Burmese		to hunt	a◦mai◦luik	a + m ai + l ui k				1054				
31649	Wobzi_Khroskyabs		to hunt	rŋɑ́	r ŋ ɑ́		non borrowed from tib		1455				
31909	Chepang	hunt, follow deer	to hunt	kruyk-	k r u j k				3833				
31910	Chepang	follow, hunt, pursue	to hunt	ruk-	r u k				3834				
32166	Garo	hunt (vt)	to hunt	si-kal dak-a	s i + k a l + _ d a k + a				3960				
32585	Thulung		to hunt	sɵkhli bomu	s ɵ kʰ l i				4100				
32744	Hakha_Chin	hunt (v.)	to hunt	1.ramvaih , sapel;	r a m v a i h/ʔ		[full entry: 2. kawl; e.g. They hunted for the lost child = Ngakchia a tlaumi kha an kawl.]		2569				
33044	Bunan	hunt	to hunt	liŋs	l i ŋ s		Comment (by Widmer2014): «WT lings»		238				
33584	Rongpo	hunt, rush	to hunt	dhədya:-	dh ə d j aː	IA			576				
33811	Kulung	chase, pursue, drive off (cattle, people), push, follow, take a road (vt-4 [1: kǝl- 2: kǝll- 3: kǝl-])	to hunt	kǝlma	k ə l m a	nepali	Nepali: dhapāunu, khednu, ghaceḍnu, pachyāunu. (Tolsma1999)		2490				
33949	Bantawa	to chase in a hunt	to hunt	onma (onta)	o n t				798				
34129	Achang_Longchuan	hunt	to hunt	tɕhet⁵⁵tauʔ⁵⁵	tɕʰ e t ⁵⁵ + t a u ʔ ⁵⁵				885				
34130	Atsi	hunt	to hunt	ʃŏ²¹pik²¹	ʃ ŏ ²¹ + p i k ²¹				886				
34131	Bola	hunt	to hunt	ʃă³⁵pak³¹	ʃ ă ³⁵ + p a k ³¹				886				
34133	Lashi	hunt	to hunt	ʃo⁵⁵pəː³¹	ʃ o ⁵⁵ + p əː ³¹				886				
34336	Maru	hunt	to hunt	ʃɔ̆³⁵pak³¹	ʃ ɔ̆ ³⁵ + p a k ³¹				886				
34619	Rangoon		to hunt	ɑ⁵³mɛ⁵⁵lɑiʔ⁴	ɑ ⁵³ + m ɛ ⁵⁵ + l ɑ i ʔ ⁴				1054				
34917	Xiandao	hunt	to hunt	ʂɔ³¹pɤk⁵⁵	ʂ ɔ ³¹ + p ɤ k ⁵⁵				886				
35866	Bahing	chase (vt)	to hunt	tsytt-	ts y tː				1442				
36124	Lushai	hunt	to hunt	ramchhuak	r a m tʃʰ u a k		the shared element with Hakha Chin means 'country, land, forest. Th e verbs are diffeent. I am separating them. LS		1580				
37317	Beijing		to hunt	ta²¹⁴₂₁lie⁵¹	t a ²¹⁴ l i e ⁵¹				1926				
37318	Guangzhou		to hunt	ta³⁵lip²	t a ³⁵ l i p ²				1926				
37319	Chaozhou		to hunt	pʰaʔ²₅laʔ⁵	pʰ a ʔ ⁵/² l a ʔ ⁵				1926				
37320	Longgang		to hunt	ta³³liak⁵	t a ³³ l i a k ⁵				1926				
37321	Jieyang		to hunt	pʰaʔ²₅laʔ⁵	pʰ a ʔ ⁵/² l a ʔ ⁵				1926				
37322	Xingning		to hunt	ta²¹liaʔ⁵	t a ²¹ l i a ʔ ⁵				1926				
37720	Ukhrul	hunt	to hunt	kʰə-reŋ	kʰ ə + r e ŋ				3431				
37721	Ukhrul	hunt	to hunt	kə-kə-tsuŋ	k ə + k ə + ts u ŋ				2130				
37924	Hayu	chase, cause to run (vtt)	to hunt	lʊn	l ʊ n				2234				
38074	Tangut		to hunt	ba	b a				1455				
38393	Mikir		to hunt	o_kung	o _ k u ng		from :cite:Walker1925<br>page in :cite:Walker1925 306		10386				
38634	Rabha	hunt	to hunt	rok	r o k				3834				
#
5213	Old_Tibetan	kill	to kill	gsodˌ bsad	g s o d			杀	3125				
5226	Khaling	kill	to kill	set-	s e t +			杀	3125				
5227	Limbu	kill	to kill	sɛt-	s ɛ t +			杀	3125				
5242	Japhug	kill	to kill	sat	s a t			杀	3125				
5246	Tangut	kill	to kill	sja¹	s j a ¹			杀	3125				
16682	Bokar	kill	to kill	men	m e n				3113				
17472	Motuo_Menba	kill	to kill	ɕe	ɕ e				3125				
18808	Tibetan_Lhasa	kill	to kill	sɛ⁵²	s ɛ ⁵²				3125				
19388	Jingpho	kill	to kill	sat³¹	s a t ³¹				3125				
20401	Tibetan_Batang	kill	to kill	tʂũ⁵⁵	ʈʂ ũ ∼ ⁵⁵				2802				
20402	Tibetan_Batang	kill	to kill	sɛʔ⁵³	s ɛ ʔ ⁵³				3125				
22214	Zhaba_Daofu_County	kill	to kill	kʌ³³ she⁵⁵	k ʌ ³³ _ sʰ e ⁵⁵				3125				
22215	Zhaba_Daofu_County	kill	to kill	she⁵⁵	sʰ e ⁵⁵				3125				
22273	Daofu	kill (a person)	to kill	shɛ	sʰ ɛ				3125				
22278	Daofu	kill / slaughter (an animal)	to kill	ntɕə	n tɕ ə				2428				
22804	Darang_Taraon	kill	to kill	se⁵⁵	s e ⁵⁵				3125				
22876	Tibetan_Xiahe	kill (a person)	to kill	sɕl	s ɕ l				3125				
22877	Tibetan_Xiahe	kill / slaughter (an animal)	to kill	ɕa	ɕ a				3125				
24402	Dulong	kill	to kill	sɑt⁵⁵	s ɑ t ⁵⁵				3125				
24624	Lisu	kill	to kill	se̱³¹	s e̠ ³¹				3125				
25050	Tibetan_Alike	kill	to kill	psat	p s a t				3125				
25226	Yidu	kill	to kill	mu⁵⁵	m u ⁵⁵				3021				
25276	rGyalrong_Maerkang	kill	to kill	kɑ sɑt	k ɑ _ s ɑ t				3125				
30888	Old_Chinese		to kill	srat	s r a t			杀	3125				
31241	Old_Burmese		to kill	sat	s a t				3125				
31654	Wobzi_Khroskyabs		to kill	sɑ̂	s ɑ̂				3125				
31917	Chepang	kill, catch (and kill); finish off (ext.)	to kill	sat-	s a t				3125				
32171	Garo	kill (vt)	to kill	si-et-a	s i + e t + a				3359				
32172	Garo	kill (vt)	to kill	so•-ot-a	s o ʔ + o t a		Other Garo dialects have sot. This looks like Austroasiatic vowel stretching o > o?o in monosyllables.		3125				
32586	Thulung		to kill	senmu	s e t				3125				
32749	Hakha_Chin	kill (v.)	to kill	thah	tʰ a t + tʰ a ʔ		[full entry: ]		3125				
33085	Bunan	kill	to kill	pur	p u r		Comment (by Widmer2014): «WT spur»		265				
33359	Byangsi	kill, extinguish	to kill	sàmo	s à/a m o				3125				
33585	Rongpo	kill, extinguish	to kill	sad-, sap-	s a d				3125				
33812	Kulung	kill, extinguish (fire), put off (vt-5 [1: set- 2: sett- 3: sei- 4: sen- 5: se:-])	to kill	seima	s e i m a		Nepali: mārnu. (Tolsma1999)		3125				
33954	Bantawa	to kill; when in middle conjugation, 'to be killed' used figuratively for 'to be drunk'	to kill	setma	s e t				3125				
34369	Lashi	kill v.	to kill	sa̱ːt⁵⁵	s a̰ː t ⁵⁵		bad concept		3125				
34483	Bola	kill v.	to kill	sɛ̱ʔ⁵⁵	s ɛ̰ ʔ ⁵⁵		bad concept		3125				
34597	Rangoon		to kill	tθɑʔ⁴	tθ ɑ ʔ ⁴		bad concept		3125				
34675	Rangoon		to kill	pɔ²²	p ɔ ²²		bad concept		1069				
35016	Achang_Longchuan	kill v.	to kill	sat⁵⁵	s a t ⁵⁵		bad concept		3125				
35019	Atsi	kill v.	to kill	sat²¹	s a t ²¹		bad concept		3125				
35023	Maru	kill v.	to kill	sɛ̱ʔ⁵⁵	s ɛ̰ ʔ ⁵⁵		bad concept		3125				
35024	Xiandao	kill v.	to kill	sat⁵⁵phut⁵⁵	s a t ⁵⁵ + pʰ u t ⁵⁵		bad concept		3125				
35867	Bahing	kill (vt)	to kill	sat-	s a t				3125				
36125	Lushai	kill (v)	to kill	that	tʰ a t				3125				
37323	Beijing	kill	to kill	ʂa⁵⁵	ʂ a ⁵⁵			殺	3125				
37324	Guangzhou	kill	to kill	ʃat³³	ʃ a t ³³			殺	3125				
37325	Chaozhou		to kill	tʰai³³	tʰ a i ³³				1927				
37326	Longgang		to kill	tʰɔŋ³³	tʰ ɔ ŋ ³³				1928				
37327	Jieyang		to kill	tʰai³³	tʰ a i ³³				1927				
37328	Xingning		to kill	saʔʲ²	s a ʔʲ ²				3125				
37722	Ukhrul	kill	to kill	sa-kə-tʰat	s a + k ə + tʰ a t				3125				
37925	Hayu	chop, kill (vtt)	to kill	yʊk	j ʊ k				3115				
37926	Hayu	kill (vtt)	to kill	sɩt	s ɿ t				3125				
38286	Mikir		to kill	ap	a p		from :cite:Walker1925<br>page in :cite:Walker1925 323		10391				
38642	Rabha	kill	to kill	sí-tʰi-xi	s í/i + tʰ i + x i				3359				
#
5425	Old_Tibetan		to laugh	bgad	b g a d			笑	2301				
5454	Japhug		to laugh	nɤre	n ɤ r e			笑	438				
15785	Tibetan_Batang	laugh / smile	to laugh	ga¹³	g a ¹³				2301				
17556	Motuo_Menba	laugh / smile	to laugh	ŋar	ŋ a r				791				
18521	rGyalrong_Maerkang	laugh / smile	to laugh	kɑ nɑ ri	k ɑ _ n ɑ _ r i				438				
18930	Tibetan_Lhasa	laugh / smile	to laugh	kɛ¹³mo⁵⁵ kɛ¹³²	k ɛ ¹³ + m o ⁵⁵ _ k ɛ ¹³²				2301				
18931	Tibetan_Lhasa	laugh / smile	to laugh	ɕoː⁵⁵	ɕ oː ⁵⁵				3240				
19865	Daofu	laugh / smile	to laugh	qhɛ	qʰ ɛ				2598				
20494	Tibetan_Batang	laugh / smile	to laugh	gøʔ⁵³xho⁵⁵	g ø ʔ ⁵³ + xʰ o ⁵⁵				2301				
22126	Darang_Taraon	laugh / smile	to laugh	mɑ³¹ɹɑ⁵⁵	m ɑ ³¹ + ɹ ɑ ⁵⁵		doubtful		2967				
22297	Zhaba_Daofu_County	laugh / smile	to laugh	dʐə⁵⁵ʂte⁵⁵	ɖʐ ə ⁵⁵ + ʂ t e ⁵⁵				2434				
22953	Tibetan_Xiahe	laugh / smile	to laugh	gol	g o l				2301				
24285	Bokar	laugh / smile	to laugh	ȵir	ȵ i r				29723				
24939	Dulong	laugh / smile	to laugh	ɛt⁵⁵	ɛ t ⁵⁵				438				
25108	Tibetan_Alike	laugh / smile	to laugh	wgat	w g a t				2301				
25269	Yidu	laugh / smile	to laugh	mɑ⁵⁵ɹɑ⁵⁵	m ɑ ⁵⁵ + ɹ ɑ ⁵⁵				2967				
25671	Lisu	laugh / smile	to laugh	xɯ³¹	x ɯ ³¹				438				
25737	Jingpho	laugh / smile	to laugh	mă³¹|ni³³	m ă ³¹ + n i ³³				2131				
30372	Khaling		to laugh	ret	r e t				438				
30895	Old_Chinese		to laugh	s→law←s	s + l a w + s			笑	1932				
31244	Old_Burmese		to laugh	ray	r a j				438				
31542	Limbu		to laugh	ett	e t t				438				
31661	Wobzi_Khroskyabs		to laugh	qʰǽ	qʰ ǽ/æ				2598				
31925	Chepang	laugh, grin (WD)	to laugh	ni-	n i				2131				
32177	Garo	laugh; smile (vi)	to laugh	ka•-ding-a	k a ʔ + d i ŋ + a				3362				
32589	Thulung		to laugh	rimu	r i s				438				
32756	Hakha_Chin	laugh (v.)	to laugh	1. nih;	n ìi/i + n i ʔ		[full entry: e.g. A ni duh lo = He does not like to laugh. 2. nihsaw]		2131				
33110	Bunan	laugh	to laugh	ʂet	ʂ e t		Comment (by Widmer2014): «PTB *r(y)a ~ *r(y)a(y)»		438				
33362	Byangsi	laugh	to laugh	hyemo	h j e m o				438				
33589	Rongpo	laugh	to laugh	rhəb, rhəc-	rh/r̥ ə b				580				
33815	Kulung	laugh (vi-3 [1: ges- 2: ge-])	to laugh	gema	g e m a		G <= R		438				
33962	Bantawa	to laugh	to laugh	ima (iya)	i				438				
34550	Bola	laugh	to laugh	ɣəi⁵⁵	ɣ ə i ⁵⁵				438				
34624	Rangoon		to laugh	ji²²	j i ²²				438				
35079	Lashi	laugh	to laugh	jiː³¹	j iː ³¹				438				
35080	Maru	laugh	to laugh	ɣə³¹	ɣ ə ³¹				438				
35870	Bahing	laugh (vr)	to laugh	ris-	r i s				438				
36128	Lushai	laugh (v)	to laugh	nui	n u i				2131				
37336	Beijing		to laugh	ɕiɑo⁵¹	ɕ i ɑ o ⁵¹				1932				
37337	Guangzhou		to laugh	siu³³	s iu ³³				1932				
37338	Chaozhou		to laugh	tsʰiɛ¹³	tsʰ i ɛ ¹³				1932				
37339	Longgang		to laugh	siau⁵⁴	s i a u ⁵⁴				1932				
37340	Jieyang		to laugh	tsʰiɛ¹³	tsʰ i ɛ ¹³				1932				
37341	Xingning		to laugh	ɕiɑɔ⁵³	ɕ i ɑ ɔ ⁵³				1932				
37725	Ukhrul	laugh	to laugh	kʰə-mə-nu	kʰ ə + m ə + n u		kʰə- is a prefix. Ukhrul -u = Lushai -ui (laugh, egg, water, dog). LS.		2131				
37929	Hayu	laugh (vr)	to laugh	yɩt	j ɿ t				438				
38102	Tangut		to laugh	djiij	d j ii/iː j				2283				
38427	Mikir		to laugh	ingnēk	i ng n ē/eː k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingnek» (page: 327)		10393				
38681	Rabha	laugh / smile	to laugh	mi-ni	m i + n i				2131				
38712	Achang_Longchuan		to laugh	ʐə⁵⁵	ʐ ə ⁵⁵				438				
38758	Xiandao		to laugh	ʐɯ⁵⁵	ʐ ɯ ⁵⁵				438				
38785	Atsi		to laugh	vui⁵¹	v u i ⁵¹				14				
#
10248	Old_Tibetan		to lick	ldag	l d a g			吮	101				
10277	Japhug		to lick	nɯntsɯɣ	n ɯ n ts ɯ ɣ			吮	3164				
17003	Bokar	lick / lap	to lick	jak	j a k				101				
17470	Lisu	lick / lap	to lick	lɯ̱³¹	l ɯ̠ ³¹				101				
18472	rGyalrong_Maerkang	lick / lap	to lick	kɑ nə ntsok	k ɑ _ n ə _ n ts o k				3164				
18872	Tibetan_Lhasa	lick / lap	to lick	ta¹³²	t a ¹³²				101				
19132	Tibetan_Batang	lick / lap	to lick	dɑʔ⁵³	d ɑ ʔ ⁵³				101				
19702	Jingpho	lick / lap	to lick	mă³¹ |ta̱ʔ⁵⁵	m ă ³¹ _ t a̠ ʔ ⁵⁵				101				
20328	Motuo_Menba	lick / lap	to lick	ben	b e n				2701				
22099	Darang_Taraon	lick / lap	to lick	lio⁵³	l i o ⁵³				101				
22254	Zhaba_Daofu_County	lick / lap	to lick	ə⁵⁵da⁵⁵	ə ⁵⁵ + d a ⁵⁵				2422				
22912	Tibetan_Xiahe	lick / lap	to lick	daχ	d a χ				101				
23447	Daofu	lick / lap	to lick	pqɑ	p q ɑ				2662				
24697	Dulong	lick / lap	to lick	lɑʔ⁵⁵	l ɑ ʔ ⁵⁵				101				
25086	Tibetan_Alike	lick / lap	to lick	wnan	w n a n				2986				
25087	Tibetan_Alike	lick / lap	to lick	rdak	r d a k				101				
25224	Tibetan_Batang	lick / lap	to lick	ɕoʔ²³¹	ɕ o ʔ ²³¹				3020				
25249	Yidu	lick / lap	to lick	hɑ⁵⁵ mɹe⁵⁵	h ɑ ⁵⁵ _ m ɹ e ⁵⁵				3027				
30438	Khaling		to lick	lak	l a k				101				
30439	Limbu		to lick	lak	l a k				101				
30899	Old_Chinese		to lick	Cəleʔ	C/ ə + l e ʔ		舐 zyeX < *Cə.leʔ	添	101				
31246	Old_Burmese		to lick	lyak	l j a k				101				
31665	Wobzi_Khroskyabs		to lick	njá	n j á/a				10251				
31929	Chepang	lick	to lick	lemh-	l e mh/m̥				29735				
31930	Chepang	lick (B)	to lick	hlyak-	h l j a k				101				
32182	Garo	lick (vt)	to lick	srak-a	s r a k + a				101				
32591	Thulung		to lick	lemmu	l e p				29735				
32760	Hakha_Chin	lick (v.)	to lick	liah	l i a k + l i a ʔ				101				
33033	Bunan	lick	to lick	lak	l a k		Comment (by Widmer2014): «WT ldag, bldags, bldag, ldogs»		101				
33364	Byangsi	lick; know	to lick	la:mo	l aː m o				101				
33591	Rongpo	lick	to lick	ca:T-	tʃ aː ʈ	IA			582				
33592	Rongpo	lick	to lick	cyaŋ-	tʃ j a ŋ				3101				
33818	Kulung	lick (vt-3 [1: lɔk- 2: lɔ:- 3: lɔk-])	to lick	lɔ:ma	l ɔː m a		Nepali: cāṭnu. (Tolsma1999)		101				
33966	Bantawa	to lick	to lick	lekma (lea)	l e k				101				
34734	Rangoon		to lick	jɛʔ⁴	j ɛ ʔ ⁴				101				
34815	Bola	lick	to lick	jaʔ³¹	j a ʔ ³¹				101				
34822	Lashi	lick	to lick	jɔːʔ³¹	j ɔː ʔ ³¹				101				
35152	Maru	lick	to lick	jɔʔ³¹	j ɔ ʔ ³¹				101				
35872	Bahing	lick (v)	to lick	tuk-	t u k				1445				
36130	Lushai	lick	to lick	liak	l i a k				101				
37348	Beijing	lick (with tongue)	to lick	tʰiɐn²¹⁴	tʰ i ɐ n ²¹⁴			舔	3218				
37349	Guangzhou	lick (with tongue)	to lick	tʰim³⁵	tʰ i m ³⁵	< MC/LMC	舔 *l̥ˤ[i]mʔ > themX > tiǎn ‘to lick’ with *l̥ˤ- changed to th-. The inherited form still has a lateral, and high tone. LS	舔	3218				
37350	Guangzhou	lick (with tongue)	to lick	lai³⁵	l a i ³⁵		舐 zyeX < *Cə.leʔ	! □	101				
37351	Chaozhou		to lick	tsŋ̩³⁵	ts ŋ̍ ∼ ³⁵				1938				
37352	Longgang		to lick	liaŋ³³	l i a ŋ ³³		one set of lower shang goes to 33 in LG. LS		1939				
37353	Jieyang		to lick	tsŋ̩³⁵	ts ŋ̍ ∼ ³⁵				1938				
37354	Xingning		to lick	ʂɛ⁴⁵	ʂ ɛ ⁴⁵		舐 zyeX < *Cə.leʔ		101				
37355	Guangzhou		to lick	lem³⁵	l e m ³⁵		the inherited form, still with lateral initial, and high tone.LS		3218				
37727	Ukhrul	lick	to lick	kʰə-mə-|lek	kʰ ə + m ə + + l e k				101				
37931	Hayu	lick (vt)	to lick	pop	p o p				3558				
38103	Tangut		to lick	lhiaa	lh/l̥ i aː				101				
38428	Mikir		to lick	inglek	i ng l e k		from :cite:Walker1925<br>page in :cite:Walker1925 329		101				
38677	Rabha	lick	to lick	se-lek	s e + l e k				101				
38713	Achang_Longchuan		to lick	liap⁵⁵	l i a p ⁵⁵				29735				
38717	Achang_Longchuan		to lick	leʔ⁵⁵	l e ʔ ⁵⁵				101				
38759	Xiandao		to lick	lɛʔ⁵⁵	l ɛ ʔ ⁵⁵				101				
38786	Atsi		to lick	joʔ²¹	j o ʔ ²¹				101				
#
7386	Old_Tibetan		to play	rtse	r ts e			玩	1448				
7415	Japhug		to play	anɯɣro	a n ɯ ɣ r o			玩	3258				
16568	Lisu	play / amuse oneself	to play	kɑ³⁵	k ɑ ³⁵				2461				
17494	Jingpho	play / amuse oneself	to play	kă³¹sup⁵⁵tʃa̱i³³	k ă ³¹ + s u p ⁵⁵ + tʃ a̠ i ³³				2568				
18491	rGyalrong_Maerkang	play / amuse oneself	to play	kɑ mbri	k ɑ _ m b r i				3341				
18687	Tibetan_Alike	play / amuse oneself	to play	rtse	r ts e				1448				
18896	Tibetan_Lhasa	play / amuse oneself	to play	tse⁵⁵mo⁵⁵ tse⁵⁵	ts e ⁵⁵ + m o ⁵⁵ _ ts e ⁵⁵				1448				
19844	Daofu	play / amuse oneself	to play	ncçha ra	n cçʰ a + r a				29732				
20058	Motuo_Menba	play / amuse oneself	to play	me ʔa	m e _ ʔ a				2360				
20211	Dulong	play / amuse oneself	to play	ɑ³¹gɑn⁵³	ɑ ³¹ + g ɑ n ⁵³				3024				
20472	Tibetan_Batang	play / amuse oneself	to play	tse⁵⁵mᴜ⁵³jeʔ²³¹	ts e ⁵⁵ + m u ⁵³ + j e ʔ ²³¹				1448				
22114	Darang_Taraon	play / amuse oneself	to play	ɹoŋ⁵⁵ gɑ³¹jɑ³¹	ɹ o ŋ ⁵⁵ _ g ɑ ³¹ + j ɑ ³¹				2387				
22274	Zhaba_Daofu_County	play / amuse oneself	to play	cçha³³ ʐa⁵⁵	cçʰ a ³³ _ ʐ a ⁵⁵				29732				
22930	Tibetan_Xiahe	play / amuse oneself	to play	htse	h ts e				1448				
24197	Tibetan_Lhasa	play / amuse oneself	to play	tse⁵⁵	ts e ⁵⁵				1448				
24261	Bokar	play / amuse oneself	to play	ɕoŋ |men	ɕ o ŋ + m e n				2847				
25261	Yidu	play / amuse oneself	to play	e⁵⁵ɹoŋ⁵⁵gɑ³¹	e ⁵⁵ + ɹ o ŋ ⁵⁵ + g ɑ ³¹				3031				
30389	Khaling		to play	tsem-si	ts e m s i				4150				
30390	Limbu		to play	ca	c a +				3518				
30941	Old_Chinese		to play	ŋˤon←s	ŋˤ o n + s			玩耍	1944				
31703	Wobzi_Khroskyabs		to play	mbjavlâ	m b j a v l â				3766				
31968	Chepang	play, hunt (NED)	to play	ges-	g e s				3866				
31969	Chepang	play, hunt (B)	to play	khryaw-	kʰ r j a w				3867				
32224	Garo	play (vt)	to play	kal•-a	k a l ʔ + a				3992				
32595	Thulung		to play	tsamsimu	ts a m s i t		t s a m s i m u		4150				
32800	Hakha_Chin	play (v.)	to play	chuih	ch/tsʰ u i h		[full entry: 1. lentecelh; 2. chuih; e.g. They played football = Pumpululh an chuih. 3. nawl cawnnak caah mi dang i i can; e.g. She played her sister in the show = Nawl cawnnak ah a far ah khan a cang. 4. tum; e.g. She played on the piano = Piano a tum. play down/play up = biatetter, a biapitter; e.g. He played down the importance of work = Rian biapi a sinak kha a biatette.r play into the hands = mi kut chung i vaa sanh i annih nih an duh bantukin rak tuah khawh. play on words = bia pakhat kha nihchuak siseh tin chim i a sullam pahnih ngeihter.]		33				
33005	Bunan	dance, play	to play	kjor	k j o r				2901				
33365	Byangsi	play	to play	laŋmo	l a ŋ m o				3371				
33821	Kulung	feel itself, play (vi-7 [1: lɔi- 2: lɔ- 3: lǝi- 4: lǝ-])	to play	lǝma	l ə m a		Nepali: lāgnu, khelnu (Tolsma1999)		723				
33999	Bantawa	to play (as of children) [compare nam “sun” + lokma “to boil”]	to play	nam lokma	n a m _ l o k m a				3134				
34530	Rangoon		to play	kɑ⁵³sɑ⁵³	k ɑ ⁵³ + s ɑ ⁵³				1030				
35443	Achang_Longchuan	play v. 1	to play	tseʔ⁵⁵	ts e ʔ ⁵⁵				4151				
35444	Atsi	play v. 2	to play	ŋji⁵¹ku̱n⁵⁵	ŋ j i ⁵¹ + k ṵ n ⁵⁵				3480				
35445	Bola	play v. 2	to play	khɔ̃³⁵kɔ̱n³¹	kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹				3367				
35446	Lashi	play v. 2	to play	lu̱ː³³	l ṵː ³³				1294				
35447	Maru	play v. 2	to play	na³¹ku̱m⁵⁵	n a ³¹ + k ṵ m ⁵⁵				2352				
35448	Xiandao	play v. 1	to play	tsɛʔ⁵⁵	ts ɛ ʔ ⁵⁵				4151				
35875	Bahing	play (vr)	to play	tsams-	ts a m s				4150				
36134	Lushai	play (a game) (v)	to play	infiam	i n f i a m				3461				
37366	Beijing	play	to play	ʋanr³⁵	u r/a n ³⁵			玩兒	1944				
37367	Guangzhou	play	to play	wan³⁵	w a n ³⁵	< Mand	玩 *[ŋ]ˤo[n]-s > ngwanH > wàn. Should give ŋun in GZ. LS	玩	1944				
37368	Guangzhou	play	to play	fan³⁵	f a n ³⁵			反	1945				
37369	Chaozhou		to play	sŋ̩⁵³	s ŋ̍ ∼ ⁵³				1946				
37370	Longgang		to play	liau⁵⁴	l i a u ⁵⁴				1947				
37371	Jieyang		to play	sŋ̩³¹	s ŋ̍ ∼ ³¹				1946				
37372	Xingning		to play	kɑɔ²¹	k ɑ ɔ ²¹				1948				
37732	Ukhrul	play	to play	kʰə-ŋə-rew	kʰ ə + ŋ ə + r e w				2136				
37933	Hayu	hit, strike; play (an instrument) (vt)	to play	top	t o p				2240				
38097	Tangut		to play	u	u				4149				
38422	Mikir		to play	jùi	j ù/u i		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chelem, jui» (page: 369)		10420				
38680	Rabha	play	to play	kʰer	kʰ e r				3992				
38795	Old_Burmese		to play	ka cāḥ	k a + c ā ḥ/				1030				
#
7492	Old_Tibetan		to push	skul	s k u l			推	3301				
7521	Japhug		to push	sthoʁ	s tʰ o ʁ			推	2768				
17484	Jingpho	push / shove	to push	noŋ⁵⁵	n o ŋ ⁵⁵				2382				
17485	Jingpho	push / shove	to push	kă³¹noŋ⁵⁵	k ă ³¹ + n o ŋ ⁵⁵				2382				
18482	rGyalrong_Maerkang	push / shove	to push	kɐ ktʂɐk	k ɐ _ k ʈʂ ɐ k				1116				
18886	Tibetan_Lhasa	push / shove	to push	pi¹³ca⁵² taŋ⁵⁵	p i ¹³ + c a ⁵² _ t a ŋ ⁵⁵				2961				
19836	Daofu	push / shove	to push	zo	z o				3387				
20200	Dulong	push / shove	to push	ɹɯ³¹nɔʔ⁵⁵	ɹ ɯ ³¹ + n ɔ ʔ ⁵⁵				2539				
20461	Tibetan_Batang	push / shove	to push	ja¹³ biʔ⁵³	j a ¹³ _ b i ʔ ⁵³				2961				
22108	Darang_Taraon	push / shove	to push	ȵɯŋ⁵⁵	ȵ ɯ ŋ ⁵⁵				2382				
22851	Yidu	push / shove	to push	ɑ³¹liɑ³⁵	ɑ ³¹ + l i ɑ ³⁵				2531				
22920	Tibetan_Xiahe	push / shove	to push	ndel	nd e l				2546				
24249	Bokar	push / shove	to push	num	n u m				2382				
